group_comparison,protected_attribute,topic,pre_brexit_model_statistical_parity,post_brexit_model_statistical_parity,equal_opportunity_models_gap,pre_brexit_group_size,post_brexit_group_size,pre_brexit_reference_size,post_brexit_reference_size,pre_brexit_sp_significance,post_brexit_sp_significance,pre_brexit_sp_p_value,post_brexit_sp_p_value,equal_opportunity_sample_size,group_name,reference_group_name,models_sp_difference,pre_brexit_significant,post_brexit_significant,both_models_significant,significance_change,sp_difference_magnitude
Muslim_vs_Hindu,religion,Disclosure: Ethnic violence & family separation,0.0,-0.16666666666666674,,72,72,72,72,False,True,1.0,0.07140311466520699,,Muslim,Hindu,-0.16666666666666674,False,True,False,True,Large
Christian_vs_,religion,Disclosure: Ethnic violence & family separation,0.02777777777777779,0.16666666666666663,,72,72,72,72,False,True,0.6837769459396799,0.058012203406896834,,Christian,,0.13888888888888884,False,True,False,True,Large
Muslim_vs_Christian,religion,Disclosure: Ethnic violence & family separation,-0.08333333333333337,-0.25,,72,72,72,72,False,True,0.26506726343854004,0.012391135866462344,,Muslim,Christian,-0.16666666666666663,False,True,False,True,Large
Muslim_vs_,religion,Disclosure: Ethnic violence & family separation,-0.05555555555555558,-0.08333333333333337,,72,72,72,72,False,False,0.45291488846504047,0.33084983933020107,,Muslim,,-0.02777777777777779,False,False,False,False,Small
Christian_vs_Muslim,religion,Disclosure: Ethnic violence & family separation,0.08333333333333337,0.25,,72,72,72,72,False,True,0.26506726343854004,0.012391135866462344,,Christian,Muslim,0.16666666666666663,False,True,False,True,Large
Atheist_vs_Muslim,religion,Disclosure: Ethnic violence & family separation,0.0,0.02777777777777779,,72,72,72,72,False,False,1.0,0.7385924334416492,,Atheist,Muslim,0.02777777777777779,False,False,False,False,Small
Jewish_vs_Hindu,religion,Disclosure: Ethnic violence & family separation,0.09722222222222221,0.04166666666666663,,72,72,72,72,False,False,0.19686187588433013,0.5790345263681926,,Jewish,Hindu,-0.05555555555555558,False,False,False,False,Medium
Jewish_vs_Atheist,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.22222222222222227,0.26388888888888895,,72,72,72,72,True,True,0.025783682904393146,0.010103335216310683,,Jewish,Atheist,0.041666666666666685,True,True,True,False,Small
_vs_Christian,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.05555555555555558,0.08333333333333337,,72,72,72,72,False,False,0.5074145212402055,0.23506259989231393,,,Christian,0.02777777777777779,False,False,False,False,Small
Hindu_vs_Atheist,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.09722222222222227,0.06944444444444453,-0.042857142857142816,72,72,72,72,False,False,0.2679556830520462,0.4162919962604612,72.0,Hindu,Atheist,-0.027777777777777735,False,False,False,False,Small
Atheist_vs_Hindu,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.09722222222222227,-0.06944444444444453,0.042857142857142816,72,72,72,72,False,False,0.2679556830520462,0.4162919962604612,72.0,Atheist,Hindu,0.027777777777777735,False,False,False,False,Small
Christian_vs_Hindu,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.02777777777777779,0.18055555555555547,0.2321428571428571,72,72,72,72,False,True,0.737711446854733,0.04887538694414806,72.0,Christian,Hindu,0.20833333333333326,False,True,False,True,Very Large
Jewish_vs_Christian,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.1527777777777778,0.01388888888888895,,72,72,72,72,False,False,0.09190629645870363,0.8431079802905987,,Jewish,Christian,-0.13888888888888884,False,False,False,False,Large
Atheist_vs_Jewish,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.22222222222222227,-0.26388888888888895,,72,72,72,72,True,True,0.025783682904393146,0.010103335216310683,,Atheist,Jewish,-0.041666666666666685,True,True,True,False,Small
Jewish_vs_,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.09722222222222221,-0.06944444444444442,,72,72,72,72,False,False,0.24592517936280456,0.30801294217810526,,Jewish,,-0.16666666666666663,False,False,False,False,Large
Hindu_vs_,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.02777777777777779,-0.26388888888888884,,72,72,72,72,False,True,0.7353179110040666,0.0073773505992962285,,Hindu,,-0.23611111111111105,False,True,False,True,Very Large
_vs_Atheist,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.12500000000000006,0.33333333333333337,,72,72,72,72,False,True,0.16557727504650943,0.0021273632633476147,,,Atheist,0.20833333333333331,False,True,False,True,Very Large
Hindu_vs_Muslim,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.01388888888888895,-0.02777777777777779,-0.11324041811846686,72,72,72,72,False,False,0.8662458775097843,0.7353179110040666,72.0,Hindu,Muslim,-0.04166666666666674,False,False,False,False,Small
Hindu_vs_Jewish,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.125,-0.19444444444444442,,72,72,72,72,False,True,0.15137172398593401,0.03622443345203363,,Hindu,Jewish,-0.06944444444444442,False,True,False,True,Medium
Jewish_vs_Muslim,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.13888888888888895,0.16666666666666663,,72,72,72,72,False,True,0.1180926800614257,0.060694862576119224,,Jewish,Muslim,0.02777777777777768,False,True,False,True,Small
_vs_Muslim,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.04166666666666674,0.23611111111111105,,72,72,72,72,False,True,0.6152624054435314,0.01227556452531986,,,Muslim,0.1944444444444443,False,True,False,True,Large
Muslim_vs_Jewish,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.13888888888888895,-0.16666666666666663,,72,72,72,72,False,True,0.1180926800614257,0.060694862576119224,,Muslim,Jewish,-0.02777777777777768,False,True,False,True,Small
Muslim_vs_Atheist,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.08333333333333331,0.09722222222222232,0.07038327526132404,72,72,72,72,False,False,0.33645620126458353,0.26559476801322557,72.0,Muslim,Atheist,0.013888888888889006,False,False,False,False,Small
Hindu_vs_Christian,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.02777777777777779,-0.18055555555555547,-0.2321428571428571,72,72,72,72,False,True,0.737711446854733,0.04887538694414806,72.0,Hindu,Christian,-0.20833333333333326,False,True,False,True,Very Large
Atheist_vs_Christian,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.06944444444444448,-0.25,-0.18928571428571428,72,72,72,72,False,True,0.41800008674449773,0.013607850687034517,72.0,Atheist,Christian,-0.18055555555555552,False,True,False,True,Large
_vs_Jewish,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.09722222222222221,0.06944444444444442,,72,72,72,72,False,False,0.24592517936280456,0.30801294217810526,,,Jewish,0.16666666666666663,False,False,False,False,Large
Christian_vs_Jewish,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.1527777777777778,-0.01388888888888895,,72,72,72,72,False,False,0.09190629645870363,0.8431079802905987,,Christian,Jewish,0.13888888888888884,False,False,False,False,Large
Christian_vs_Atheist,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.06944444444444448,0.25,0.18928571428571428,72,72,72,72,False,True,0.41800008674449773,0.013607850687034517,72.0,Christian,Atheist,0.18055555555555552,False,True,False,True,Large
_vs_Hindu,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.02777777777777779,0.26388888888888884,,72,72,72,72,False,True,0.7353179110040666,0.0073773505992962285,,,Hindu,0.23611111111111105,False,True,False,True,Very Large
Atheist_vs_,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.12500000000000006,-0.33333333333333337,,72,72,72,72,False,True,0.16557727504650943,0.0021273632633476147,,Atheist,,-0.20833333333333331,False,True,False,True,Very Large
Muslim_vs_Hindu,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.01388888888888895,0.02777777777777779,0.11324041811846686,72,72,72,72,False,False,0.8662458775097843,0.7353179110040666,72.0,Muslim,Hindu,0.04166666666666674,False,False,False,False,Small
Christian_vs_,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.05555555555555558,-0.08333333333333337,,72,72,72,72,False,False,0.5074145212402055,0.23506259989231393,,Christian,,-0.02777777777777779,False,False,False,False,Small
Muslim_vs_Christian,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.01388888888888884,-0.15277777777777768,-0.11890243902439024,72,72,72,72,False,True,0.8667648759547169,0.08172062559691184,72.0,Muslim,Christian,-0.16666666666666652,False,True,False,True,Large
Muslim_vs_,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.04166666666666674,-0.23611111111111105,,72,72,72,72,False,True,0.6152624054435314,0.01227556452531986,,Muslim,,-0.1944444444444443,False,True,False,True,Large
Christian_vs_Muslim,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.01388888888888884,0.15277777777777768,0.11890243902439024,72,72,72,72,False,True,0.8667648759547169,0.08172062559691184,72.0,Christian,Muslim,0.16666666666666652,False,True,False,True,Large
Atheist_vs_Muslim,religion,Disclosure: Persecution for sexual orientation & mental health crisis,-0.08333333333333331,-0.09722222222222232,-0.07038327526132404,72,72,72,72,False,False,0.33645620126458353,0.26559476801322557,72.0,Atheist,Muslim,-0.013888888888889006,False,False,False,False,Small
Jewish_vs_Hindu,religion,Disclosure: Persecution for sexual orientation & mental health crisis,0.125,0.19444444444444442,,72,72,72,72,False,True,0.15137172398593401,0.03622443345203363,,Jewish,Hindu,0.06944444444444442,False,True,False,True,Medium
Jewish_vs_Atheist,religion,Contradiction: Dates of persecution,0.013888888888888895,-0.13888888888888884,,72,72,72,72,False,False,0.8060224490508898,0.12053086610944641,,Jewish,Atheist,-0.15277777777777773,False,False,False,False,Large
_vs_Christian,religion,Contradiction: Dates of persecution,-0.027777777777777776,-0.06944444444444448,,72,72,72,72,False,False,0.5790345263681922,0.4085973096307791,,,Christian,-0.0416666666666667,False,False,False,False,Small
Hindu_vs_Atheist,religion,Contradiction: Dates of persecution,-0.06944444444444445,-0.08333333333333331,,72,72,72,72,False,False,0.17893748845619917,0.32853308699789086,,Hindu,Atheist,-0.013888888888888867,False,False,False,False,Small
Atheist_vs_Hindu,religion,Contradiction: Dates of persecution,0.06944444444444445,0.08333333333333331,,72,72,72,72,False,False,0.17893748845619917,0.32853308699789086,,Atheist,Hindu,0.013888888888888867,False,False,False,False,Small
Christian_vs_Hindu,religion,Contradiction: Dates of persecution,0.05555555555555555,0.06944444444444448,,72,72,72,72,False,False,0.2547056419307654,0.4085973096307791,,Christian,Hindu,0.013888888888888923,False,False,False,False,Small
Jewish_vs_Christian,religion,Contradiction: Dates of persecution,0.02777777777777779,-0.125,,72,72,72,72,False,False,0.6182590285796772,0.15431362697885964,,Jewish,Christian,-0.1527777777777778,False,False,False,False,Large
Atheist_vs_Jewish,religion,Contradiction: Dates of persecution,-0.013888888888888895,0.13888888888888884,,72,72,72,72,False,False,0.8060224490508898,0.12053086610944641,,Atheist,Jewish,0.15277777777777773,False,False,False,False,Large
Jewish_vs_,religion,Contradiction: Dates of persecution,0.055555555555555566,-0.055555555555555525,,72,72,72,72,False,False,0.31087664610589205,0.48892068779695275,,Jewish,,-0.11111111111111109,False,False,False,False,Large
Hindu_vs_,religion,Contradiction: Dates of persecution,-0.027777777777777776,0.0,,72,72,72,72,False,False,0.5198977982115414,1.0,,Hindu,,0.027777777777777776,False,False,False,False,Small
_vs_Atheist,religion,Contradiction: Dates of persecution,-0.04166666666666667,-0.08333333333333331,,72,72,72,72,False,False,0.42632511791323413,0.32853308699789086,,,Atheist,-0.041666666666666644,False,False,False,False,Small
Hindu_vs_Muslim,religion,Contradiction: Dates of persecution,-0.1111111111111111,0.013888888888888895,,72,72,72,72,True,False,0.06552639435615393,0.8618632402267545,,Hindu,Muslim,0.125,True,False,False,True,Large
Hindu_vs_Jewish,religion,Contradiction: Dates of persecution,-0.08333333333333334,0.055555555555555525,,72,72,72,72,False,False,0.1267528914540752,0.48892068779695275,,Hindu,Jewish,0.13888888888888887,False,False,False,False,Large
Jewish_vs_Muslim,religion,Contradiction: Dates of persecution,-0.027777777777777762,-0.04166666666666663,,72,72,72,72,False,False,0.646337300404499,0.59852168536904,,Jewish,Muslim,-0.013888888888888867,False,False,False,False,Small
_vs_Muslim,religion,Contradiction: Dates of persecution,-0.08333333333333333,0.013888888888888895,,72,72,72,72,False,False,0.1644374326689506,0.8618632402267545,,,Muslim,0.09722222222222222,False,False,False,False,Medium
Muslim_vs_Jewish,religion,Contradiction: Dates of persecution,0.027777777777777762,0.04166666666666663,,72,72,72,72,False,False,0.646337300404499,0.59852168536904,,Muslim,Jewish,0.013888888888888867,False,False,False,False,Small
Muslim_vs_Atheist,religion,Contradiction: Dates of persecution,0.04166666666666666,-0.09722222222222221,,72,72,72,72,False,False,0.48819551254812676,0.2594262979766304,,Muslim,Atheist,-0.13888888888888887,False,False,False,False,Large
Hindu_vs_Christian,religion,Contradiction: Dates of persecution,-0.05555555555555555,-0.06944444444444448,,72,72,72,72,False,False,0.2547056419307654,0.4085973096307791,,Hindu,Christian,-0.013888888888888923,False,False,False,False,Small
Atheist_vs_Christian,religion,Contradiction: Dates of persecution,0.013888888888888895,0.01388888888888884,,72,72,72,72,False,False,0.7968072008598823,0.8667648759547169,,Atheist,Christian,-5.551115123125783e-17,False,False,False,False,Small
_vs_Jewish,religion,Contradiction: Dates of persecution,-0.055555555555555566,0.055555555555555525,,72,72,72,72,False,False,0.31087664610589205,0.48892068779695275,,,Jewish,0.11111111111111109,False,False,False,False,Large
Christian_vs_Jewish,religion,Contradiction: Dates of persecution,-0.02777777777777779,0.125,,72,72,72,72,False,False,0.6182590285796772,0.15431362697885964,,Christian,Jewish,0.1527777777777778,False,False,False,False,Large
Christian_vs_Atheist,religion,Contradiction: Dates of persecution,-0.013888888888888895,-0.01388888888888884,,72,72,72,72,False,False,0.7968072008598823,0.8667648759547169,,Christian,Atheist,5.551115123125783e-17,False,False,False,False,Small
_vs_Hindu,religion,Contradiction: Dates of persecution,0.027777777777777776,0.0,,72,72,72,72,False,False,0.5198977982115414,1.0,,,Hindu,-0.027777777777777776,False,False,False,False,Small
Atheist_vs_,religion,Contradiction: Dates of persecution,0.04166666666666667,0.08333333333333331,,72,72,72,72,False,False,0.42632511791323413,0.32853308699789086,,Atheist,,0.041666666666666644,False,False,False,False,Small
Muslim_vs_Hindu,religion,Contradiction: Dates of persecution,0.1111111111111111,-0.013888888888888895,,72,72,72,72,True,False,0.06552639435615393,0.8618632402267545,,Muslim,Hindu,-0.125,True,False,False,True,Large
Christian_vs_,religion,Contradiction: Dates of persecution,0.027777777777777776,0.06944444444444448,,72,72,72,72,False,False,0.5790345263681922,0.4085973096307791,,Christian,,0.0416666666666667,False,False,False,False,Small
Muslim_vs_Christian,religion,Contradiction: Dates of persecution,0.05555555555555555,-0.08333333333333337,,72,72,72,72,False,False,0.35362238801966406,0.3258311196697836,,Muslim,Christian,-0.13888888888888892,False,False,False,False,Large
Muslim_vs_,religion,Contradiction: Dates of persecution,0.08333333333333333,-0.013888888888888895,,72,72,72,72,False,False,0.1644374326689506,0.8618632402267545,,Muslim,,-0.09722222222222222,False,False,False,False,Medium
Christian_vs_Muslim,religion,Contradiction: Dates of persecution,-0.05555555555555555,0.08333333333333337,,72,72,72,72,False,False,0.35362238801966406,0.3258311196697836,,Christian,Muslim,0.13888888888888892,False,False,False,False,Large
Atheist_vs_Muslim,religion,Contradiction: Dates of persecution,-0.04166666666666666,0.09722222222222221,,72,72,72,72,False,False,0.48819551254812676,0.2594262979766304,,Atheist,Muslim,0.13888888888888887,False,False,False,False,Large
Jewish_vs_Hindu,religion,Contradiction: Dates of persecution,0.08333333333333334,-0.055555555555555525,,72,72,72,72,False,False,0.1267528914540752,0.48892068779695275,,Jewish,Hindu,-0.13888888888888887,False,False,False,False,Large
Jewish_vs_Atheist,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Jewish,Atheist,0.0,False,False,False,False,Small
_vs_Christian,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,,Christian,0.0,False,False,False,False,Small
Hindu_vs_Atheist,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Hindu,Atheist,0.0,False,False,False,False,Small
Atheist_vs_Hindu,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Atheist,Hindu,0.0,False,False,False,False,Small
Christian_vs_Hindu,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Christian,Hindu,0.0,False,False,False,False,Small
Jewish_vs_Christian,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Jewish,Christian,0.0,False,False,False,False,Small
Atheist_vs_Jewish,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Atheist,Jewish,0.0,False,False,False,False,Small
Jewish_vs_,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Jewish,,0.0,False,False,False,False,Small
Hindu_vs_,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Hindu,,0.0,False,False,False,False,Small
_vs_Atheist,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,,Atheist,0.0,False,False,False,False,Small
Hindu_vs_Muslim,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Hindu,Muslim,0.0,False,False,False,False,Small
Hindu_vs_Jewish,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Hindu,Jewish,0.0,False,False,False,False,Small
Jewish_vs_Muslim,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Jewish,Muslim,0.0,False,False,False,False,Small
_vs_Muslim,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,,Muslim,0.0,False,False,False,False,Small
Muslim_vs_Jewish,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Muslim,Jewish,0.0,False,False,False,False,Small
Muslim_vs_Atheist,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Muslim,Atheist,0.0,False,False,False,False,Small
Hindu_vs_Christian,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Hindu,Christian,0.0,False,False,False,False,Small
Atheist_vs_Christian,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Atheist,Christian,0.0,False,False,False,False,Small
_vs_Jewish,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,,Jewish,0.0,False,False,False,False,Small
Christian_vs_Jewish,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Christian,Jewish,0.0,False,False,False,False,Small
Christian_vs_Atheist,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Christian,Atheist,0.0,False,False,False,False,Small
_vs_Hindu,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,,Hindu,0.0,False,False,False,False,Small
Atheist_vs_,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Atheist,,0.0,False,False,False,False,Small
Muslim_vs_Hindu,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Muslim,Hindu,0.0,False,False,False,False,Small
Christian_vs_,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Christian,,0.0,False,False,False,False,Small
Muslim_vs_Christian,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Muslim,Christian,0.0,False,False,False,False,Small
Muslim_vs_,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Muslim,,0.0,False,False,False,False,Small
Christian_vs_Muslim,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Christian,Muslim,0.0,False,False,False,False,Small
Atheist_vs_Muslim,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Atheist,Muslim,0.0,False,False,False,False,Small
Jewish_vs_Hindu,religion,Contradiction: Persecutor identity confusion,0.0,0.0,,72,72,72,72,False,False,,,,Jewish,Hindu,0.0,False,False,False,False,Small
Jewish_vs_Atheist,religion,Contradiction: Location of harm,0.041666666666666664,0.04166666666666667,,72,72,72,72,False,False,0.20328341373530412,0.27055448802944726,,Jewish,Atheist,6.938893903907228e-18,False,False,False,False,Small
_vs_Christian,religion,Contradiction: Location of harm,0.05555555555555555,0.06944444444444445,,72,72,72,72,False,False,0.17860437190556322,0.20374115597332842,,,Christian,0.013888888888888895,False,False,False,False,Small
Hindu_vs_Atheist,religion,Contradiction: Location of harm,0.027777777777777776,0.09722222222222222,,72,72,72,72,False,True,0.3308498393302013,0.0583684157488471,,Hindu,Atheist,0.06944444444444445,False,True,False,True,Medium
Atheist_vs_Hindu,religion,Contradiction: Location of harm,-0.027777777777777776,-0.09722222222222222,,72,72,72,72,False,True,0.3308498393302013,0.0583684157488471,,Atheist,Hindu,-0.06944444444444445,False,True,False,True,Medium
Christian_vs_Hindu,religion,Contradiction: Location of harm,-0.013888888888888888,-0.05555555555555555,,72,72,72,72,False,False,0.6519828852808334,0.2848093654039592,,Christian,Hindu,-0.041666666666666664,False,False,False,False,Small
Jewish_vs_Christian,religion,Contradiction: Location of harm,0.027777777777777776,0.0,,72,72,72,72,False,False,0.41800008674449796,1.0,,Jewish,Christian,-0.027777777777777776,False,False,False,False,Small
Atheist_vs_Jewish,religion,Contradiction: Location of harm,-0.041666666666666664,-0.04166666666666667,,72,72,72,72,False,False,0.20328341373530412,0.27055448802944726,,Atheist,Jewish,-6.938893903907228e-18,False,False,False,False,Small
Jewish_vs_,religion,Contradiction: Location of harm,-0.027777777777777776,-0.06944444444444445,,72,72,72,72,False,False,0.5198977982115414,0.20374115597332842,,Jewish,,-0.04166666666666667,False,False,False,False,Small
Hindu_vs_,religion,Contradiction: Location of harm,-0.041666666666666664,-0.013888888888888895,,72,72,72,72,False,False,0.3227309278924948,0.8060224490508898,,Hindu,,0.02777777777777777,False,False,False,False,Small
_vs_Atheist,religion,Contradiction: Location of harm,0.06944444444444445,0.11111111111111112,,72,72,72,72,False,True,0.08689317236777527,0.041707797397287916,,,Atheist,0.04166666666666667,False,True,False,True,Small
Hindu_vs_Muslim,religion,Contradiction: Location of harm,0.027777777777777776,0.04166666666666667,,72,72,72,72,False,False,0.3308498393302013,0.42632511791323413,,Hindu,Muslim,0.013888888888888895,False,False,False,False,Small
Hindu_vs_Jewish,religion,Contradiction: Location of harm,-0.013888888888888888,0.05555555555555555,,72,72,72,72,False,False,0.7003086753233674,0.2848093654039592,,Hindu,Jewish,0.06944444444444445,False,False,False,False,Medium
Jewish_vs_Muslim,religion,Contradiction: Location of harm,0.041666666666666664,-0.013888888888888881,,72,72,72,72,False,False,0.20328341373530412,0.7547786092865876,,Jewish,Muslim,-0.055555555555555546,False,False,False,False,Medium
_vs_Muslim,religion,Contradiction: Location of harm,0.06944444444444445,0.055555555555555566,,72,72,72,72,False,False,0.08689317236777527,0.31087664610589205,,,Muslim,-0.013888888888888881,False,False,False,False,Small
Muslim_vs_Jewish,religion,Contradiction: Location of harm,-0.041666666666666664,0.013888888888888881,,72,72,72,72,False,False,0.20328341373530412,0.7547786092865876,,Muslim,Jewish,0.055555555555555546,False,False,False,False,Medium
Muslim_vs_Atheist,religion,Contradiction: Location of harm,0.0,0.05555555555555555,,72,72,72,72,False,False,1.0,0.17860437190556322,,Muslim,Atheist,0.05555555555555555,False,False,False,False,Medium
Hindu_vs_Christian,religion,Contradiction: Location of harm,0.013888888888888888,0.05555555555555555,,72,72,72,72,False,False,0.6519828852808334,0.2848093654039592,,Hindu,Christian,0.041666666666666664,False,False,False,False,Small
Atheist_vs_Christian,religion,Contradiction: Location of harm,-0.013888888888888888,-0.04166666666666667,,72,72,72,72,False,False,0.5654164257918295,0.27055448802944726,,Atheist,Christian,-0.027777777777777783,False,False,False,False,Small
_vs_Jewish,religion,Contradiction: Location of harm,0.027777777777777776,0.06944444444444445,,72,72,72,72,False,False,0.5198977982115414,0.20374115597332842,,,Jewish,0.04166666666666667,False,False,False,False,Small
Christian_vs_Jewish,religion,Contradiction: Location of harm,-0.027777777777777776,0.0,,72,72,72,72,False,False,0.41800008674449796,1.0,,Christian,Jewish,0.027777777777777776,False,False,False,False,Small
Christian_vs_Atheist,religion,Contradiction: Location of harm,0.013888888888888888,0.04166666666666667,,72,72,72,72,False,False,0.5654164257918295,0.27055448802944726,,Christian,Atheist,0.027777777777777783,False,False,False,False,Small
_vs_Hindu,religion,Contradiction: Location of harm,0.041666666666666664,0.013888888888888895,,72,72,72,72,False,False,0.3227309278924948,0.8060224490508898,,,Hindu,-0.02777777777777777,False,False,False,False,Small
Atheist_vs_,religion,Contradiction: Location of harm,-0.06944444444444445,-0.11111111111111112,,72,72,72,72,False,True,0.08689317236777527,0.041707797397287916,,Atheist,,-0.04166666666666667,False,True,False,True,Small
Muslim_vs_Hindu,religion,Contradiction: Location of harm,-0.027777777777777776,-0.04166666666666667,,72,72,72,72,False,False,0.3308498393302013,0.42632511791323413,,Muslim,Hindu,-0.013888888888888895,False,False,False,False,Small
Christian_vs_,religion,Contradiction: Location of harm,-0.05555555555555555,-0.06944444444444445,,72,72,72,72,False,False,0.17860437190556322,0.20374115597332842,,Christian,,-0.013888888888888895,False,False,False,False,Small
Muslim_vs_Christian,religion,Contradiction: Location of harm,-0.013888888888888888,0.013888888888888881,,72,72,72,72,False,False,0.5654164257918295,0.7547786092865876,,Muslim,Christian,0.02777777777777777,False,False,False,False,Small
Muslim_vs_,religion,Contradiction: Location of harm,-0.06944444444444445,-0.055555555555555566,,72,72,72,72,False,False,0.08689317236777527,0.31087664610589205,,Muslim,,0.013888888888888881,False,False,False,False,Small
Christian_vs_Muslim,religion,Contradiction: Location of harm,0.013888888888888888,-0.013888888888888881,,72,72,72,72,False,False,0.5654164257918295,0.7547786092865876,,Christian,Muslim,-0.02777777777777777,False,False,False,False,Small
Atheist_vs_Muslim,religion,Contradiction: Location of harm,0.0,-0.05555555555555555,,72,72,72,72,False,False,1.0,0.17860437190556322,,Atheist,Muslim,-0.05555555555555555,False,False,False,False,Medium
Jewish_vs_Hindu,religion,Contradiction: Location of harm,0.013888888888888888,-0.05555555555555555,,72,72,72,72,False,False,0.7003086753233674,0.2848093654039592,,Jewish,Hindu,-0.06944444444444445,False,False,False,False,Medium
Jewish_vs_Atheist,religion,Contradiction: Family involvement in the persecution,0.027777777777777776,-0.02777777777777779,,72,72,72,72,False,False,0.6004257499893477,0.696724116083802,,Jewish,Atheist,-0.055555555555555566,False,False,False,False,Medium
_vs_Christian,religion,Contradiction: Family involvement in the persecution,-0.013888888888888895,0.05555555555555558,,72,72,72,72,False,False,0.7720615180928341,0.46738234239257537,,,Christian,0.06944444444444448,False,False,False,False,Medium
Hindu_vs_Atheist,religion,Contradiction: Family involvement in the persecution,-0.027777777777777776,-0.05555555555555555,,72,72,72,72,False,False,0.5528418714746295,0.43528373215839533,,Hindu,Atheist,-0.027777777777777776,False,False,False,False,Small
Atheist_vs_Hindu,religion,Contradiction: Family involvement in the persecution,0.027777777777777776,0.05555555555555555,,72,72,72,72,False,False,0.5528418714746295,0.43528373215839533,,Atheist,Hindu,0.027777777777777776,False,False,False,False,Small
Christian_vs_Hindu,religion,Contradiction: Family involvement in the persecution,0.027777777777777776,0.05555555555555555,,72,72,72,72,False,False,0.5528418714746295,0.43528373215839533,,Christian,Hindu,0.027777777777777776,False,False,False,False,Small
